CLUSTERID1	interaction	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	MEH	OtherScore	shared_motifs	TopSharedMotifs
2686	motif_261	4809	-0.0	0.0	0.9574	0.0	28.0	['motif_75', 'motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3353	motif_261	10188	132.079	0.0	0.9264	0.0	28.0	['motif_261', 'motif_94']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3353	motif_94	10188	132.079	0.0	0.9264	0.0	28.0	['motif_261', 'motif_94']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1159	motif_75	3358	-44.026	0.0	0.9308	0.0	28.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1159	motif_261	3358	-44.026	0.0	0.9308	0.0	28.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3353	motif_75	4809	0.0	0.0	0.935	0.0	28.0	['motif_75', 'motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3353	motif_94	4809	0.0	0.0	0.935	0.0	28.0	['motif_75', 'motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3353	motif_261	4809	0.0	0.0	0.935	0.0	28.0	['motif_75', 'motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_75	3657	-88.053	0.0	0.9637	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_250	3657	-88.053	0.0	0.9637	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_261	3657	-88.053	0.0	0.9637	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_250	4695	44.026	0.0	0.9542	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_261	4695	44.026	0.0	0.9542	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_250	2670	88.052	0.0	0.9496	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_261	2670	88.052	0.0	0.9496	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2686	motif_75	3353	-0.0	0.0	0.9498	0.0	28.0	['motif_75', 'motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2686	motif_94	3353	-0.0	0.0	0.9498	0.0	28.0	['motif_75', 'motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2686	motif_261	3353	-0.0	0.0	0.9498	0.0	28.0	['motif_75', 'motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
715	motif_75	1437	44.026	0.0	0.9334	0.0	28.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
715	motif_261	1437	44.026	0.0	0.9334	0.0	28.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1437	motif_75	5985	-44.026	0.0	0.9184	0.0	28.0	['motif_75']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1277	motif_20	4661	0.001	0.0	0.9741	0.0	28.0	['motif_20', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1277	motif_75	4661	0.001	0.0	0.9741	0.0	28.0	['motif_20', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1277	motif_250	4661	0.001	0.0	0.9741	0.0	28.0	['motif_20', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1277	motif_261	4661	0.001	0.0	0.9741	0.0	28.0	['motif_20', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
715	motif_75	2670	88.052	0.0	0.9559	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
715	motif_250	2670	88.052	0.0	0.9559	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
715	motif_261	2670	88.052	0.0	0.9559	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3367	motif_98	3391	-44.026	0.0	0.9563	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3367	motif_250	3391	-44.026	0.0	0.9563	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3367	motif_261	3391	-44.026	0.0	0.9563	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	motif_250	3418	-88.052	0.0	0.9556	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	motif_261	3418	-88.052	0.0	0.9556	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_75	1277	44.026	0.0	0.9531	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_250	1277	44.026	0.0	0.9531	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_261	1277	44.026	0.0	0.9531	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3895	motif_94	4809	-3.0460000000000003	0.0	0.8484	0.0	28.0	['motif_94']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
117	motif_75	1159	44.026	0.0	0.9111	0.0	28.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
117	motif_261	1159	44.026	0.0	0.9111	0.0	28.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3391	motif_98	3418	-44.027	0.0	0.9649	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3391	motif_250	3418	-44.027	0.0	0.9649	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3391	motif_261	3418	-44.027	0.0	0.9649	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1418	motif_250	3418	88.053	0.0	0.9519	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1418	motif_261	3418	88.053	0.0	0.9519	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1277	motif_250	3367	44.027	0.0	0.9436	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1277	motif_261	3367	44.027	0.0	0.9436	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
638	motif_94	4809	-44.026	0.0	0.966	0.0	28.0	['motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
638	motif_261	4809	-44.026	0.0	0.966	0.0	28.0	['motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	motif_75	4649	-0.0	0.0	0.9616	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	motif_250	4649	-0.0	0.0	0.9616	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	motif_261	4649	-0.0	0.0	0.9616	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2670	motif_75	4695	-44.026	0.0	0.9497	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2670	motif_250	4695	-44.026	0.0	0.9497	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2670	motif_261	4695	-44.026	0.0	0.9497	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_98	3391	88.053	0.0	0.9531	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_250	3391	88.053	0.0	0.9531	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_261	3391	88.053	0.0	0.9531	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
638	motif_94	2686	-44.026	0.0	0.9869	0.0	28.0	['motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
638	motif_261	2686	-44.026	0.0	0.9869	0.0	28.0	['motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	motif_250	3367	-44.026	0.0	0.9638	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	motif_261	3367	-44.026	0.0	0.9638	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_250	3657	-44.027	0.0	0.9625	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_261	3657	-44.027	0.0	0.9625	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2701	motif_75	5985	-9.896	0.0	0.8955	0.0	28.0	['motif_75']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_142	3418	0.0	0.0	0.9590000000000001	0.0	28.0	['motif_142', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_250	3418	0.0	0.0	0.9590000000000001	0.0	28.0	['motif_142', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_261	3418	0.0	0.0	0.9590000000000001	0.0	28.0	['motif_142', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3895	motif_250	3936	-44.026	0.0	0.8711	0.0	28.0	['motif_250']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2670	motif_250	3418	-44.026	0.0	0.9532	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2670	motif_261	3418	-44.026	0.0	0.9532	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_250	4661	88.052	0.0	0.9356	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_261	4661	88.052	0.0	0.9356	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1159	motif_75	2686	0.0	0.0	0.9124	0.0	28.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1159	motif_261	2686	0.0	0.0	0.9124	0.0	28.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3418	motif_250	3657	-88.053	0.0	0.9624	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3418	motif_261	3657	-88.053	0.0	0.9624	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	motif_75	1160	-44.027	0.0	0.9679	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	motif_250	1160	-44.027	0.0	0.9679	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	motif_261	1160	-44.027	0.0	0.9679	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3367	motif_250	4695	-88.052	0.0	0.9321	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3367	motif_261	4695	-88.052	0.0	0.9321	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_98	3418	44.026	0.0	0.9599	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_250	3418	44.026	0.0	0.9599	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1896	motif_261	3418	44.026	0.0	0.9599	0.0	28.0	['motif_98', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_75	2670	44.026	0.0	0.966	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_250	2670	44.026	0.0	0.966	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_261	2670	44.026	0.0	0.966	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	motif_75	4661	-44.025	0.0	0.9633	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	motif_250	4661	-44.025	0.0	0.9633	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	motif_261	4661	-44.025	0.0	0.9633	0.0	28.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	motif_250	3391	-44.025	0.0	0.9613	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	motif_261	3391	-44.025	0.0	0.9613	0.0	28.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_142	4695	0.0	0.0	0.9553	0.0	28.0	['motif_142', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_75	4695	0.0	0.0	0.9553	0.0	28.0	['motif_142', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_250	4695	0.0	0.0	0.9553	0.0	28.0	['motif_142', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	motif_261	4695	0.0	0.0	0.9553	0.0	28.0	['motif_142', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2636	motif_80	7509	28.034000000000002	0.0	0.9481	0.0	31.0	['motif_80', 'motif_288']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
2636	motif_288	7509	28.034000000000002	0.0	0.9481	0.0	31.0	['motif_80', 'motif_288']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
4723	motif_14	6411	0.0	0.0	0.94	0.0	31.0	['motif_14', 'motif_250', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
4723	motif_250	6411	0.0	0.0	0.94	0.0	31.0	['motif_14', 'motif_250', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
4723	motif_80	6411	0.0	0.0	0.94	0.0	31.0	['motif_14', 'motif_250', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
4699	motif_75	4756	-14.015999999999998	0.0	0.9431	0.0	31.0	['motif_75', 'motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
4699	motif_288	4756	-14.015999999999998	0.0	0.9431	0.0	31.0	['motif_75', 'motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
4699	motif_80	4756	-14.015999999999998	0.0	0.9431	0.0	31.0	['motif_75', 'motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
4699	motif_94	4756	-14.015999999999998	0.0	0.9431	0.0	31.0	['motif_75', 'motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
3208	motif_137	6420	44.025	0.0	0.9449	0.0	31.0	['motif_137', 'motif_250', 'motif_80', 'motif_238']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
3208	motif_250	6420	44.025	0.0	0.9449	0.0	31.0	['motif_137', 'motif_250', 'motif_80', 'motif_238']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
3208	motif_80	6420	44.025	0.0	0.9449	0.0	31.0	['motif_137', 'motif_250', 'motif_80', 'motif_238']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
3208	motif_238	6420	44.025	0.0	0.9449	0.0	31.0	['motif_137', 'motif_250', 'motif_80', 'motif_238']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6386	motif_137	7495	-0.001	0.0	0.9394	0.0	31.0	['motif_137', 'motif_238', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6386	motif_238	7495	-0.001	0.0	0.9394	0.0	31.0	['motif_137', 'motif_238', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6386	motif_80	7495	-0.001	0.0	0.9394	0.0	31.0	['motif_137', 'motif_238', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6386	motif_94	7495	-0.001	0.0	0.9394	0.0	31.0	['motif_137', 'motif_238', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
475	motif_75	7491	-14.008	0.0	0.9442	0.0	31.0	['motif_75', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
475	motif_80	7491	-14.008	0.0	0.9442	0.0	31.0	['motif_75', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
475	motif_94	7491	-14.008	0.0	0.9442	0.0	31.0	['motif_75', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
454	motif_75	1021	0.001	0.0	1.0	0.0	31.0	['motif_75', 'motif_94', 'motif_233', 'motif_137', 'motif_238', 'motif_170', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
454	motif_94	1021	0.001	0.0	1.0	0.0	31.0	['motif_75', 'motif_94', 'motif_233', 'motif_137', 'motif_238', 'motif_170', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
454	motif_233	1021	0.001	0.0	1.0	0.0	31.0	['motif_75', 'motif_94', 'motif_233', 'motif_137', 'motif_238', 'motif_170', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
454	motif_137	1021	0.001	0.0	1.0	0.0	31.0	['motif_75', 'motif_94', 'motif_233', 'motif_137', 'motif_238', 'motif_170', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
454	motif_238	1021	0.001	0.0	1.0	0.0	31.0	['motif_75', 'motif_94', 'motif_233', 'motif_137', 'motif_238', 'motif_170', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
454	motif_170	1021	0.001	0.0	1.0	0.0	31.0	['motif_75', 'motif_94', 'motif_233', 'motif_137', 'motif_238', 'motif_170', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
454	motif_80	1021	0.001	0.0	1.0	0.0	31.0	['motif_75', 'motif_94', 'motif_233', 'motif_137', 'motif_238', 'motif_170', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6524	motif_75	7504	-28.029	0.0	0.9352	0.0	31.0	['motif_75', 'motif_170', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6524	motif_170	7504	-28.029	0.0	0.9352	0.0	31.0	['motif_75', 'motif_170', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6524	motif_80	7504	-28.029	0.0	0.9352	0.0	31.0	['motif_75', 'motif_170', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6524	motif_94	7504	-28.029	0.0	0.9352	0.0	31.0	['motif_75', 'motif_170', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
528	motif_75	7472	14.020999999999999	0.0	0.9490000000000001	0.0	31.0	['motif_75', 'motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
528	motif_288	7472	14.020999999999999	0.0	0.9490000000000001	0.0	31.0	['motif_75', 'motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
528	motif_80	7472	14.020999999999999	0.0	0.9490000000000001	0.0	31.0	['motif_75', 'motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
528	motif_94	7472	14.020999999999999	0.0	0.9490000000000001	0.0	31.0	['motif_75', 'motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
436	motif_288	6409	0.001	0.0	0.9359	0.0	31.0	['motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
436	motif_80	6409	0.001	0.0	0.9359	0.0	31.0	['motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
436	motif_94	6409	0.001	0.0	0.9359	0.0	31.0	['motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
2648	motif_137	6380	44.023	0.0	0.9470000000000001	0.0	31.0	['motif_137', 'motif_98', 'motif_80', 'motif_238']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
2648	motif_98	6380	44.023	0.0	0.9470000000000001	0.0	31.0	['motif_137', 'motif_98', 'motif_80', 'motif_238']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
2648	motif_80	6380	44.023	0.0	0.9470000000000001	0.0	31.0	['motif_137', 'motif_98', 'motif_80', 'motif_238']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
2648	motif_238	6380	44.023	0.0	0.9470000000000001	0.0	31.0	['motif_137', 'motif_98', 'motif_80', 'motif_238']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6380	motif_288	7472	-14.005999999999998	0.0	0.9502	0.0	31.0	['motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6380	motif_80	7472	-14.005999999999998	0.0	0.9502	0.0	31.0	['motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
6380	motif_94	7472	-14.005999999999998	0.0	0.9502	0.0	31.0	['motif_288', 'motif_80', 'motif_94']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
7526	motif_14	7559	-44.026	0.0	0.9492	0.0	31.0	['motif_14', 'motif_75', 'motif_250', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
7526	motif_75	7559	-44.026	0.0	0.9492	0.0	31.0	['motif_14', 'motif_75', 'motif_250', 'motif_80']	['motif_80', 'motif_94', 'motif_75', 'motif_288', 'motif_137']
